gene_id,baseMean,log2FoldChange,lfcSE,pvalue,padj,symbol,tx_ids
ENSG00000003989,729915.5094184803,5.422557322765516,0.21232497279807663,1.439560985195826e-145,1.9334591443443127e-144,SLC7A2,
ENSG00000004059,1477.857949062992,-0.30560368110693403,0.02548692143381055,3.665380840185849e-33,1.1458334874910932e-32,ARF5,
ENSG00000004139,1000.2441233879082,-0.39177570085917873,0.041066401857788704,1.2168899712504526e-21,2.9834490768433924e-21,SARM1,
ENSG00000004142,3762.046699379395,-0.00975045062139735,0.023589300672311183,0.678985553691978,0.7048572111791273,POLDIP2,
ENSG00000004399,2474.200173126994,-1.1161924020974938,0.04476077195690828,1.0202012650847547e-137,1.2698011910356274e-136,PLXND1,
ENSG00000004455,8940.505521207699,0.8687785135056547,0.0327375553858406,1.838172861303107e-155,2.689474817681164e-154,AK2,
ENSG00000004468,1598.8245805336244,6.013665153171728,0.11601849630999737,0,0,CD38,
ENSG00000004478,5410.444644719387,1.192193312841985,0.0382532462461121,7.687770090080587e-214,1.8026084913154123e-212,FKBP4,
ENSG00000004487,3716.568387003077,0.1870315929987225,0.016526517066895233,1.0534041130059618e-29,3.073612643150986e-29,KDM1A,
ENSG00000004534,6240.212331904365,-0.0034977659471380038,0.03886393885732221,0.9279544934019603,0.9353665994065024,RBM6,
ENSG00000004660,874.1651705835548,-1.5549044824679898,0.07667603133496896,2.96805007805939e-92,2.2068496734245185e-91,CAMKK1,
ENSG00000004700,6607.254408950546,0.7874916593912045,0.037919727565726265,4.512697770523053e-96,3.528603437433086e-95,RECQL,
ENSG00000004766,1303.3211881058355,-0.7968089385255979,0.04862894193512485,1.2229720401246373e-60,6.012945863946134e-60,VPS50,
ENSG00000004776,613.2017689897016,-3.070424088784889,0.11785398774691638,7.502655862710205e-152,1.0668095644535983e-150,HSPB6,
ENSG00000004777,90.52545463618928,-2.3058465667929626,0.10549348755766053,1.5556167933999379e-109,1.4141404887275472e-108,ARHGAP33,
ENSG00000004779,586.4922826549953,0.47197552921624536,0.04584795846596174,2.068211464444444e-13,4.043414602677185e-13,NDUFAB1,
ENSG00000004799,23836.156854538553,-5.177145962060595,0.14938721098759872,2.633290005169028e-267,8.927639174240964e-266,PDK4,
ENSG00000004838,32.11726112631393,-0.8631475776268654,0.11205213215910621,3.8731584863035014e-15,7.969996151410626e-15,ZMYND10,
ENSG00000004846,15.725588490088677,-0.14314356509271203,0.10670708028175925,0.173841036238927,0.19705815672969754,ABCB5,
ENSG00000004864,1917.614979022482,-0.40972977236178193,0.025609360663410134,1.0588093521899245e-57,4.993688956136857e-57,SLC25A13,
ENSG00000004866,1884.2297220685325,0.24800726460991682,0.026770358268614132,1.7851602112352575e-20,4.2555334328436435e-20,ST7,
ENSG00000004897,6965.541927295719,0.45850227503367563,0.02838123428764156,8.582979587376331e-59,4.1120460074295466e-58,CDC27,
